,id,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,sqft_living15,sqft_lot15,coordinates,bedrooms_bathrooms,sqft_lot_sqft_living,sqft_living_sqft_living15,sqft_living_bedrooms,grade_category
19320,6021500970,345000.0,2,1.0,1080,4000,1.0,Average,7,1080,0.0,1940,0.0,1530,4240,"[47.6902, -122.387]",2.0,3.7037037037037037,0.7058823529411765,540.0,medium
19321,6021500970,874950.0,2,1.0,1080,4000,1.0,Average,7,1080,0.0,1940,0.0,1530,4240,"[47.6902, -122.387]",2.0,3.7037037037037037,0.7058823529411765,540.0,medium
19322,9136100056,875000.0,3,2.75,2280,4280,1.0,Very Good,7,1280,1000.0,1917,0.0,1650,4280,"[47.6685, -122.335]",1.0909090909090908,1.8771929824561404,1.3818181818181818,760.0,medium
19323,205000120,628990.0,4,2.5,2540,32647,2.0,Average,9,2540,0.0,1996,0.0,2740,32647,"[47.6324, -121.988]",1.6,12.853149606299212,0.927007299270073,635.0,medium
19324,3019300090,535000.0,2,3.5,2560,5000,1.0,Good,6,1280,1280.0,1944,0.0,1390,4000,"[47.6681, -122.368]",0.5714285714285714,1.953125,1.841726618705036,1280.0,low
19325,5492200090,770126.0,4,2.75,2390,9300,1.0,Average,8,1430,960.0,1979,0.0,1910,9348,"[47.6035, -122.206]",1.4545454545454546,3.8912133891213387,1.2513089005235603,597.5,medium
19326,1777600900,710000.0,4,2.5,2870,8995,1.0,Very Good,8,1870,1000.0,1968,0.0,2670,9672,"[47.5678, -122.128]",1.6,3.1341463414634148,1.0749063670411985,717.5,medium
19327,9297301050,465000.0,3,1.75,1510,4800,1.0,Average,7,860,650.0,1925,0.0,1510,4800,"[47.5667, -122.372]",1.7142857142857142,3.1788079470198674,1.0,503.3333333333333,medium
19328,5745600040,359000.0,3,1.75,2200,11520,1.0,Good,7,2200,0.0,1952,0.0,1690,8038,"[47.7659, -122.341]",1.7142857142857142,5.236363636363636,1.301775147928994,733.3333333333334,medium
19329,2114700090,151000.0,2,0.75,720,5040,1.0,Average,4,720,0.0,1949,0.0,1290,4120,"[47.5323, -122.347]",2.6666666666666665,7.0,0.5581395348837209,360.0,low
19330,2597530650,820000.0,3,2.5,2970,9600,2.0,Average,9,2970,0.0,1994,0.0,2970,9707,"[47.5422, -122.132]",1.2,3.2323232323232323,1.0,990.0,medium
19331,1099600620,160000.0,3,1.5,960,6497,1.0,Good,7,960,0.0,1970,0.0,1160,7080,"[47.3018, -122.378]",2.0,6.767708333333333,0.8275862068965517,320.0,medium
19332,3693901720,535000.0,4,1.75,1420,5000,1.5,Good,7,1420,0.0,1945,0.0,1490,5000,"[47.6771, -122.397]",2.2857142857142856,3.5211267605633805,0.9530201342281879,355.0,medium
19333,7417100123,365000.0,3,2.25,1800,9010,1.0,Average,7,1300,500.0,1975,0.0,1950,10240,"[47.7722, -122.312]",1.3333333333333333,5.0055555555555555,0.9230769230769231,600.0,medium
19334,8691410730,708000.0,4,2.5,3090,5600,2.0,Average,9,3090,0.0,2005,0.0,3080,5788,"[47.597, -121.979]",1.6,1.8122977346278317,1.0032467532467533,772.5,medium
19335,3832300090,215000.0,3,1.0,1200,7280,1.0,Good,7,1200,0.0,1967,0.0,1200,8400,"[47.3724, -122.277]",3.0,6.066666666666666,1.0,400.0,medium
19336,2525049113,1950000.0,4,3.5,4065,18713,2.0,Good,10,4065,0.0,1987,0.0,3070,18713,"[47.6209, -122.237]",1.1428571428571428,4.6034440344403444,1.3241042345276872,1016.25,high
19337,1523059103,390000.0,4,2.5,2570,22215,2.0,Very Good,7,2570,0.0,1958,0.0,2460,6533,"[47.4833, -122.157]",1.6,8.64396887159533,1.0447154471544715,642.5,medium
19338,3187600100,570000.0,3,2.0,1530,5401,1.0,Good,7,1530,0.0,1937,0.0,1640,5467,"[47.68600000000001, -122.304]",1.5,3.530065359477124,0.9329268292682927,510.0,medium
19339,1628700107,383000.0,3,1.75,1500,13430,1.0,Average,7,1500,0.0,1977,0.0,1500,13430,"[47.7527, -122.082]",1.7142857142857142,8.953333333333333,1.0,500.0,medium
19340,1152700120,370000.0,4,3.0,2490,5706,2.0,Average,9,2490,0.0,2005,0.0,2650,5880,"[47.3509, -122.165]",1.3333333333333333,2.291566265060241,0.939622641509434,622.5,medium
19341,808300180,454000.0,4,2.5,3040,12522,2.0,Average,7,3040,0.0,2000,0.0,2490,9742,"[47.7247, -121.959]",1.6,4.119078947368421,1.2208835341365463,760.0,medium
19342,3585300194,1400000.0,5,3.25,4140,32700,1.0,Average,10,2190,1950.0,1973,0.0,3220,22077,"[47.7633, -122.369]",1.5384615384615385,7.898550724637682,1.2857142857142858,828.0,high
19343,3342700610,371000.0,4,1.75,1690,10854,1.0,Average,7,1690,0.0,1977,0.0,2390,7000,"[47.5241, -122.199]",2.2857142857142856,6.422485207100592,0.7071129707112971,422.5,medium
19344,7376300085,530000.0,3,1.75,1430,10350,1.0,Average,7,1430,0.0,1959,0.0,1890,10350,"[47.6353, -122.123]",1.7142857142857142,7.2377622377622375,0.7566137566137566,476.6666666666667,medium
19345,6204000040,608000.0,4,2.75,2490,9714,1.0,Good,8,1400,1090.0,1983,0.0,2060,15300,"[47.7496, -122.201]",1.4545454545454546,3.9012048192771083,1.2087378640776698,622.5,medium
19346,3992700475,450000.0,3,1.75,1350,7200,1.0,Very Good,7,1350,0.0,1954,0.0,1100,7200,"[47.713, -122.284]",1.7142857142857142,5.333333333333333,1.2272727272727273,450.0,medium
19347,9510920120,780000.0,4,2.5,3140,14421,2.0,Average,10,3140,0.0,1994,0.0,3140,17417,"[47.5943, -122.018]",1.6,4.592675159235669,1.0,785.0,high
19348,9485920120,290000.0,4,2.5,2340,52272,2.0,Fair,8,2340,0.0,1978,0.0,2480,40500,"[47.3468, -122.091]",1.6,22.338461538461537,0.9435483870967742,585.0,medium
19349,1685200110,225000.0,3,1.75,1610,14182,1.0,Good,7,1100,510.0,1978,0.0,1510,8400,"[47.3174, -122.18]",1.7142857142857142,8.808695652173913,1.0662251655629138,536.6666666666666,medium
19350,7574910650,805000.0,4,2.5,3320,38032,2.0,Good,10,3320,0.0,1991,0.0,3270,37804,"[47.7478, -122.036]",1.6,11.455421686746988,1.0152905198776758,830.0,high
19351,4178600040,660000.0,3,2.5,2390,15669,2.0,Average,9,2390,0.0,1991,0.0,2640,12500,"[47.7446, -122.193]",1.2,6.556066945606695,0.9053030303030303,796.6666666666666,medium
19352,3793700210,299000.0,3,1.75,1180,13927,1.0,Very Good,7,1180,0.0,1962,0.0,1400,13173,"[47.4818, -122.094]",1.7142857142857142,11.802542372881357,0.8428571428571429,393.3333333333333,medium
19353,1972200325,530000.0,2,2.25,1260,1312,3.0,Average,8,1260,0.0,2007,0.0,1300,1312,"[47.6538, -122.356]",0.8888888888888888,1.0412698412698413,0.9692307692307692,630.0,medium
19354,7010701383,680000.0,3,2.5,1800,4400,1.0,Very Good,7,1350,450.0,1970,0.0,1920,4400,"[47.6599, -122.396]",1.2,2.4444444444444446,0.9375,600.0,medium
19355,3353401340,199900.0,4,1.75,1790,12000,1.0,Very Good,6,1790,0.0,1944,0.0,1550,9840,"[47.2664, -122.256]",2.2857142857142856,6.70391061452514,1.1548387096774193,447.5,low
19356,3352401037,224000.0,3,1.75,1760,6300,1.0,Average,7,1060,700.0,1963,0.0,1340,7300,"[47.5003, -122.26]",1.7142857142857142,3.5795454545454546,1.3134328358208955,586.6666666666666,medium
19357,8802400906,244000.0,3,1.75,1540,8885,1.0,Good,7,1440,100.0,1980,0.0,1540,12734,"[47.4031, -122.201]",1.7142857142857142,5.76948051948052,1.0,513.3333333333334,medium
19358,4443800940,485000.0,4,1.75,1260,3880,1.0,Very Good,7,860,400.0,1918,0.0,1000,3880,"[47.687, -122.391]",2.2857142857142856,3.0793650793650795,1.26,315.0,medium
19359,2215450100,330000.0,4,2.5,2240,7589,2.0,Average,8,2240,0.0,1994,0.0,2250,7300,"[47.3824, -122.207]",1.6,3.3879464285714285,0.9955555555555555,560.0,medium
19360,8900000100,509000.0,4,2.0,1630,1724,1.5,Average,6,1030,600.0,1915,1970.0,1780,3810,"[47.6472, -122.362]",2.0,1.0576687116564416,0.9157303370786517,407.5,low
19361,8079010220,440000.0,4,2.5,2350,7203,2.0,Average,8,2350,0.0,1989,0.0,2260,7274,"[47.5123, -122.151]",1.6,3.0651063829787235,1.0398230088495575,587.5,medium
19362,8078050120,244000.0,3,2.0,1350,8587,1.0,Average,7,1350,0.0,1998,0.0,1350,8587,"[47.2073, -122.012]",1.5,6.360740740740741,1.0,450.0,medium
19363,1773101215,399700.0,4,1.75,1320,4800,1.0,Good,7,870,450.0,1930,0.0,940,4800,"[47.5534, -122.365]",2.2857142857142856,3.6363636363636362,1.4042553191489362,330.0,medium
19364,2768100205,519000.0,4,2.5,1950,2617,1.5,Good,7,1250,700.0,1910,0.0,1520,1438,"[47.6696, -122.372]",1.6,1.342051282051282,1.2828947368421053,487.5,medium
19365,5537200043,211000.0,4,1.0,2100,9200,1.0,Average,7,1050,1050.0,1959,0.0,1540,10033,"[47.476000000000006, -122.292]",4.0,4.380952380952381,1.3636363636363635,525.0,medium
19366,868000905,950000.0,3,2.5,3480,7800,1.0,Good,7,1750,1730.0,1941,1998.0,3010,9918,"[47.7047, -122.378]",1.2,2.2413793103448274,1.1561461794019934,1160.0,medium
19367,8635760490,410000.0,3,2.5,1830,2839,2.0,Average,8,1830,0.0,1999,0.0,1830,3011,"[47.6022, -122.021]",1.2,1.5513661202185793,1.0,610.0,medium
19368,3052700245,750000.0,4,2.0,2640,5000,2.0,Average,7,2040,600.0,1949,0.0,1330,5000,"[47.678, -122.375]",2.0,1.893939393939394,1.9849624060150375,660.0,medium
19369,9320901250,133400.0,3,1.0,900,2550,1.0,Good,6,900,0.0,1978,0.0,1120,2550,"[47.3036, -122.363]",3.0,2.8333333333333335,0.8035714285714286,300.0,low
19370,2420069042,240000.0,3,2.0,1553,6550,1.0,Average,7,1553,0.0,1900,0.0,1010,10546,"[47.2056, -121.994]",1.5,4.217643271088217,1.5376237623762377,517.6666666666666,medium
19371,6870300090,539000.0,3,2.5,1710,2300,2.0,Average,8,1570,140.0,2005,0.0,2120,2856,"[47.6743, -122.142]",1.2,1.345029239766082,0.8066037735849056,570.0,medium
19372,1223089066,688000.0,4,3.0,3400,292723,2.0,Average,10,3400,0.0,1998,0.0,1760,69696,"[47.4883, -121.725]",1.3333333333333333,86.095,1.9318181818181819,850.0,high
19373,7974200937,465000.0,3,1.5,1270,5112,1.0,Average,7,1270,0.0,1950,0.0,1580,5080,"[47.676, -122.288]",2.0,4.025196850393701,0.8037974683544303,423.3333333333333,medium
19374,2998300146,936000.0,3,1.75,2960,12420,1.0,Good,8,1480,1480.0,1952,0.0,2700,9106,"[47.5739, -122.406]",1.7142857142857142,4.195945945945946,1.0962962962962963,986.6666666666666,medium
19375,7202290650,620000.0,4,2.5,3040,9606,2.0,Average,7,3040,0.0,2003,0.0,1690,3849,"[47.6884, -122.044]",1.6,3.1598684210526318,1.7988165680473374,760.0,medium
19376,1326039061,429950.0,3,1.75,1430,9750,1.0,Very Good,7,1430,0.0,1962,0.0,1630,9282,"[47.7441, -122.357]",1.7142857142857142,6.818181818181818,0.8773006134969326,476.6666666666667,medium
19377,4142450330,296475.0,3,2.5,1520,4170,2.0,Average,7,1520,0.0,2004,0.0,1560,4237,"[47.3842, -122.04]",1.2,2.7434210526315788,0.9743589743589743,506.6666666666667,medium
19378,6139100076,330000.0,4,2.0,1820,9450,1.0,Average,7,1100,720.0,1962,0.0,1540,9450,"[47.7607, -122.329]",2.0,5.1923076923076925,1.1818181818181819,455.0,medium
19379,8126300360,445000.0,3,2.25,1800,11200,1.0,Average,8,1270,530.0,1979,0.0,1940,11250,"[47.7072, -122.164]",1.3333333333333333,6.222222222222222,0.9278350515463918,600.0,medium
19380,1231000645,846000.0,4,3.25,2720,4000,2.0,Average,10,2070,650.0,2014,0.0,1450,4000,"[47.5554, -122.267]",1.2307692307692308,1.4705882352941178,1.8758620689655172,680.0,high
19381,8149600265,725000.0,4,1.75,1980,5850,1.0,Good,8,1380,600.0,1960,0.0,1810,5850,"[47.5607, -122.391]",2.2857142857142856,2.9545454545454546,1.0939226519337018,495.0,medium
19382,9264950410,369000.0,4,2.5,2550,7349,2.0,Average,9,2550,0.0,1989,0.0,2400,8508,"[47.3059, -122.349]",1.6,2.8819607843137254,1.0625,637.5,medium
19383,9541800065,625000.0,3,1.75,2210,16200,1.0,Average,8,1390,820.0,1958,0.0,2050,16200,"[47.5924, -122.175]",1.7142857142857142,7.330316742081448,1.078048780487805,736.6666666666666,medium
19384,7202330790,535000.0,3,2.0,2120,4080,2.0,Average,7,2120,0.0,2003,0.0,2280,4080,"[47.682, -122.037]",1.5,1.9245283018867925,0.9298245614035088,706.6666666666666,medium
19385,7335400065,229950.0,4,1.5,1570,6717,1.0,Very Good,6,1570,0.0,1911,0.0,1140,6716,"[47.307, -122.217]",2.6666666666666665,4.278343949044586,1.3771929824561404,392.5,low
19386,1313500090,229999.0,3,1.75,1310,6960,1.0,Good,7,1310,0.0,1974,0.0,1580,7200,"[47.2761, -122.153]",1.7142857142857142,5.312977099236641,0.8291139240506329,436.6666666666667,medium
19387,1797500600,850000.0,5,3.5,3150,4120,2.0,Average,8,2460,690.0,1911,2007.0,2080,4160,"[47.6754, -122.315]",1.4285714285714286,1.307936507936508,1.5144230769230769,630.0,medium
19388,5561301220,589900.0,4,4.5,3870,35889,2.0,Average,10,2530,1340.0,2001,0.0,3020,35366,"[47.4677, -122.01]",0.8888888888888888,9.273643410852713,1.281456953642384,967.5,high
19389,5700002165,513000.0,2,1.0,1840,4322,1.0,Good,7,1160,680.0,1914,0.0,1750,4322,"[47.5764, -122.289]",2.0,2.348913043478261,1.0514285714285714,920.0,medium
19390,9202650040,401000.0,3,1.0,1120,8321,1.0,Good,6,1120,0.0,1941,0.0,1980,8671,"[47.5631, -122.091]",3.0,7.429464285714285,0.5656565656565656,373.3333333333333,low
19391,7211401975,260000.0,3,2.5,1440,2500,2.0,Average,7,1440,0.0,2006,0.0,1440,5000,"[47.511, -122.359]",1.2,1.7361111111111112,1.0,480.0,medium
19392,126039394,525000.0,4,2.75,2300,26650,1.0,Good,8,2300,0.0,1950,0.0,2000,9879,"[47.7771, -122.362]",1.4545454545454546,11.58695652173913,1.15,575.0,medium
19393,3204800150,470000.0,3,3.5,2070,11658,1.0,Good,8,1370,700.0,1977,0.0,1930,8744,"[47.537, -122.178]",0.8571428571428571,5.631884057971014,1.072538860103627,690.0,medium
19394,7686204750,205000.0,4,1.5,1420,8063,1.0,Average,7,940,480.0,1962,0.0,1330,7515,"[47.4174, -122.316]",2.6666666666666665,5.678169014084507,1.0676691729323309,355.0,medium
19395,7524950900,620000.0,3,2.25,2010,7495,1.0,Good,8,1570,440.0,1979,0.0,2050,8402,"[47.5613, -122.083]",1.3333333333333333,3.728855721393035,0.9804878048780488,670.0,medium
19396,7211400850,229000.0,3,1.5,1200,5000,1.0,Average,6,1200,0.0,1979,0.0,1440,2500,"[47.5122, -122.357]",2.0,4.166666666666667,0.8333333333333334,400.0,low
19397,8024202520,445000.0,2,2.0,1150,6634,1.0,Average,7,860,290.0,1940,0.0,1680,6892,"[47.7001, -122.309]",1.0,5.768695652173913,0.6845238095238095,575.0,medium
19398,7340600068,215000.0,2,1.0,1240,7200,1.0,Average,7,1240,0.0,1967,0.0,1130,9200,"[47.4971, -122.282]",2.0,5.806451612903226,1.0973451327433628,620.0,medium
19399,8682260850,504975.0,2,2.5,1900,4871,2.0,Average,8,1900,0.0,2005,0.0,1640,4780,"[47.7132, -122.034]",0.8,2.563684210526316,1.1585365853658536,950.0,medium
19400,6804600720,495000.0,4,2.25,2350,10072,2.0,Average,8,2350,0.0,1980,0.0,2210,9687,"[47.7628, -122.168]",1.7777777777777777,4.285957446808511,1.0633484162895928,587.5,medium
19401,1865820300,205000.0,3,1.0,1120,8342,1.0,Good,7,1120,0.0,1976,0.0,1190,6660,"[47.3732, -122.116]",3.0,7.448214285714286,0.9411764705882353,373.3333333333333,medium
19402,3163600076,152275.0,1,1.0,1020,6871,1.0,Average,6,1020,0.0,1937,0.0,1260,6933,"[47.5051, -122.338]",1.0,6.736274509803922,0.8095238095238095,1020.0,low
19403,5418500650,586000.0,4,2.25,1930,8338,1.0,Average,8,1930,0.0,1968,0.0,2280,7616,"[47.7026, -122.285]",1.7777777777777777,4.320207253886011,0.8464912280701754,482.5,medium
19404,8682220230,779950.0,2,2.5,2680,7625,1.0,Average,9,2680,0.0,2002,0.0,2310,7395,"[47.7094, -122.024]",0.8,2.845149253731343,1.1601731601731602,1340.0,medium
19405,3578401210,557000.0,4,1.75,2660,11315,2.0,Good,8,2660,0.0,1983,0.0,1980,11315,"[47.6204, -122.044]",2.2857142857142856,4.253759398496241,1.3434343434343434,665.0,medium
19406,9122001225,610000.0,4,2.25,2200,7200,1.0,Good,8,1220,980.0,1958,0.0,1940,6000,"[47.5818, -122.296]",1.7777777777777777,3.272727272727273,1.134020618556701,550.0,medium
19407,5667100025,405000.0,3,1.5,1010,7683,1.5,Very Good,7,1010,0.0,1953,0.0,1550,7271,"[47.72, -122.318]",2.0,7.606930693069307,0.6516129032258065,336.6666666666667,medium
19408,5089700750,320000.0,4,2.25,2310,7490,2.0,Average,8,2310,0.0,1980,0.0,2310,8480,"[47.4379, -122.192]",1.7777777777777777,3.242424242424242,1.0,577.5,medium
19409,3331500650,356000.0,3,1.0,920,3863,1.0,Average,6,920,0.0,1970,0.0,1080,5150,"[47.5524, -122.27]",3.0,4.198913043478261,0.8518518518518519,306.6666666666667,low
19410,9528102865,794500.0,5,3.0,3030,4120,1.5,Good,7,1930,1100.0,1913,0.0,1280,3090,"[47.6771, -122.319]",1.6666666666666667,1.3597359735973598,2.3671875,606.0,medium
19411,6928000590,349000.0,3,1.75,1590,9620,1.0,Average,7,1590,0.0,1988,0.0,2980,9398,"[47.4815, -122.152]",1.7142857142857142,6.050314465408805,0.5335570469798657,530.0,medium
19412,1423069162,549000.0,4,2.25,2740,88426,2.0,Average,7,2740,0.0,1991,0.0,2740,62726,"[47.4734, -122.006]",1.7777777777777777,32.27226277372263,1.0,685.0,medium
19413,7877400245,193000.0,3,1.0,960,10761,1.0,Good,6,960,0.0,1962,0.0,960,10761,"[47.2819, -122.224]",3.0,11.209375,1.0,320.0,low
19414,7430500301,700000.0,3,1.5,2240,7227,2.0,Average,9,1440,800.0,1977,0.0,3150,16150,"[47.6208, -122.093]",2.0,3.226339285714286,0.7111111111111111,746.6666666666666,medium
19415,7852010900,523000.0,3,2.5,2400,6182,2.0,Average,8,2400,0.0,1998,0.0,2420,5829,"[47.5363, -121.87]",1.2,2.575833333333333,0.9917355371900827,800.0,medium
19416,4022900652,565000.0,5,3.25,2860,20790,1.0,Good,7,1800,1060.0,1965,0.0,1920,9612,"[47.7757, -122.295]",1.5384615384615385,7.269230769230769,1.4895833333333333,572.0,medium
19417,7852030790,500000.0,4,2.5,2960,5027,2.0,Average,7,2960,0.0,2000,0.0,2760,5500,"[47.5328, -121.881]",1.6,1.6983108108108107,1.0724637681159421,740.0,medium
19418,3528900330,1450000.0,4,3.25,3770,4103,2.0,Very Good,9,2710,1060.0,1925,0.0,2560,4160,"[47.64100000000001, -122.349]",1.2307692307692308,1.0883289124668436,1.47265625,942.5,medium
19419,2623069106,710000.0,6,3.5,3830,68825,2.0,Average,9,3830,0.0,1995,0.0,2410,68825,"[47.4574, -122.003]",1.7142857142857142,17.969973890339425,1.5892116182572613,638.3333333333334,medium
19420,88000173,333000.0,4,2.0,2750,9001,1.0,Average,8,2750,0.0,2008,0.0,1340,11050,"[47.457, -122.189]",2.0,3.273090909090909,2.0522388059701493,687.5,medium
19421,3179102305,580000.0,3,1.75,2100,6874,1.0,Average,7,1300,800.0,1943,0.0,2220,5912,"[47.6724, -122.279]",1.7142857142857142,3.2733333333333334,0.9459459459459459,700.0,medium
19422,5379803386,289950.0,4,1.75,1500,8400,1.0,Average,7,1200,300.0,1956,0.0,1780,9913,"[47.4531, -122.273]",2.2857142857142856,5.6,0.8426966292134831,375.0,medium
19423,8127700845,375000.0,2,1.0,710,4618,1.0,Average,5,710,0.0,1925,0.0,1810,4988,"[47.64, -122.394]",2.0,6.504225352112676,0.39226519337016574,355.0,low
19424,8562901010,505000.0,2,3.0,2770,10800,1.5,Very Good,8,1910,860.0,1984,0.0,2140,10800,"[47.6082, -122.057]",0.6666666666666666,3.898916967509025,1.294392523364486,1385.0,medium
19425,4058200915,324950.0,3,1.75,2050,6720,1.0,Average,7,1050,1000.0,1939,0.0,2380,7260,"[47.5058, -122.235]",1.7142857142857142,3.2780487804878047,0.8613445378151261,683.3333333333334,medium
19426,8861700110,490000.0,4,2.25,1960,10275,2.0,Average,7,1960,0.0,1965,0.0,1560,10275,"[47.6887, -122.124]",1.7777777777777777,5.24234693877551,1.2564102564102564,490.0,medium
19427,6822100155,630000.0,4,2.0,1770,6000,2.0,Very Good,7,1770,0.0,1911,0.0,1340,6000,"[47.6493, -122.401]",2.0,3.389830508474576,1.3208955223880596,442.5,medium
19428,3345700215,595000.0,3,2.75,3290,22649,2.0,Good,8,3290,0.0,1993,0.0,2750,6119,"[47.5241, -122.193]",1.0909090909090908,6.88419452887538,1.1963636363636363,1096.6666666666667,medium
19429,582000644,872500.0,4,2.0,1990,6000,1.0,Average,9,1260,730.0,1956,2015.0,1770,6000,"[47.6515, -122.397]",2.0,3.0150753768844223,1.1242937853107344,497.5,medium
19430,6126601380,490000.0,2,1.0,1760,5250,1.0,Good,7,1000,0.0,1951,0.0,1760,5400,"[47.5577, -122.379]",2.0,2.9829545454545454,1.0,880.0,medium
19431,3303850330,1900000.0,4,3.25,5080,27755,2.0,Average,11,5080,0.0,2001,0.0,4730,22326,"[47.5423, -122.111]",1.2307692307692308,5.463582677165355,1.0739957716701902,1270.0,high
19432,3343902281,310000.0,2,1.0,1020,8102,1.0,Average,7,1020,0.0,1956,0.0,1770,7291,"[47.5135, -122.193]",2.0,7.943137254901961,0.576271186440678,510.0,medium
19433,2023059052,450000.0,3,1.0,1350,92721,1.0,Fair,6,1200,150.0,1946,0.0,1860,8096,"[47.4657, -122.198]",3.0,68.68222222222222,0.7258064516129032,450.0,low
19434,7504001430,539000.0,3,1.5,1740,12000,2.0,Average,9,1740,0.0,1974,0.0,2580,12224,"[47.6276, -122.053]",2.0,6.896551724137931,0.6744186046511628,580.0,medium
19435,9290850330,888550.0,3,2.5,3540,38322,2.0,Average,10,3540,0.0,1989,0.0,3540,35926,"[47.6892, -122.048]",1.2,10.82542372881356,1.0,1180.0,high
19436,7955080300,269950.0,3,2.5,1520,8720,1.0,Average,7,1080,440.0,1981,0.0,1720,7551,"[47.4267, -122.157]",1.2,5.7368421052631575,0.8837209302325582,506.6666666666667,medium
19437,3755100220,300000.0,3,1.75,1310,9761,1.0,Average,7,1310,0.0,1967,0.0,1490,9600,"[47.721, -122.228]",1.7142857142857142,7.4511450381679385,0.8791946308724832,436.6666666666667,medium
19438,3425059076,780000.0,2,3.25,3000,24004,1.0,Average,10,2410,590.0,1952,0.0,4270,24506,"[47.611, -122.157]",0.6153846153846154,8.001333333333333,0.702576112412178,1500.0,high
19439,8728550150,545000.0,3,2.5,2660,20369,2.0,Average,8,2660,0.0,1992,0.0,2720,12927,"[47.5234, -122.055]",1.2,7.657518796992481,0.9779411764705882,886.6666666666666,medium
19440,2108500110,278000.0,3,2.25,2120,9804,2.0,Average,7,2120,0.0,1994,0.0,2120,7200,"[47.3596, -122.16]",1.3333333333333333,4.624528301886793,1.0,706.6666666666666,medium
19441,7941130110,342000.0,3,2.25,1200,2845,2.0,Average,7,1200,0.0,1986,0.0,1220,2140,"[47.7151, -122.203]",1.3333333333333333,2.370833333333333,0.9836065573770492,400.0,medium
19442,1545807180,190000.0,4,1.75,1900,9861,1.0,Good,7,1900,0.0,1967,0.0,1720,7967,"[47.3615, -122.057]",2.2857142857142856,5.19,1.1046511627906976,475.0,medium
19443,1972200382,387000.0,2,1.5,1010,948,3.0,Average,8,1010,0.0,1999,0.0,1330,1318,"[47.6529, -122.355]",1.3333333333333333,0.9386138613861386,0.7593984962406015,505.0,medium
19444,2473420100,279950.0,3,2.25,1850,7480,2.0,Average,7,1850,0.0,1978,0.0,1870,7480,"[47.452, -122.159]",1.3333333333333333,4.043243243243243,0.9893048128342246,616.6666666666666,medium
19445,722059020,550000.0,6,4.5,4520,40164,2.0,Average,9,3580,940.0,1953,2008.0,2870,13068,"[47.407, -122.216]",1.3333333333333333,8.885840707964602,1.5749128919860627,753.3333333333334,medium
19446,1626079154,439000.0,3,2.0,2010,251341,2.0,Average,8,1510,500.0,2003,0.0,1780,108900,"[47.7416, -121.91]",1.5,125.0452736318408,1.1292134831460674,670.0,medium
19447,1152000040,774888.0,3,2.25,2420,23507,1.0,Good,8,2420,0.0,1969,0.0,2540,22257,"[47.5107, -122.027]",1.3333333333333333,9.713636363636363,0.952755905511811,806.6666666666666,medium
19448,5152960330,480000.0,5,2.5,2732,9500,1.0,Good,8,1870,862.0,1975,0.0,2720,10000,"[47.3436, -122.323]",2.0,3.4773060029282576,1.0044117647058823,546.4,medium
19449,6431000206,835000.0,4,2.0,1910,6960,1.5,Very Good,8,1910,0.0,1941,0.0,1360,3300,"[47.6893, -122.348]",2.0,3.643979057591623,1.4044117647058822,477.5,medium
19450,2397101185,1500000.0,5,3.5,3520,5400,2.0,Average,9,2400,1120.0,2008,0.0,1360,3600,"[47.6364, -122.363]",1.4285714285714286,1.5340909090909092,2.588235294117647,704.0,medium
19451,2922700865,771000.0,4,2.0,2220,3760,1.5,Good,7,1370,850.0,1929,0.0,1620,3760,"[47.6876, -122.368]",2.0,1.6936936936936937,1.3703703703703705,555.0,medium
19452,3271800870,1230000.0,4,2.25,2020,5800,1.0,Good,9,1760,260.0,1941,0.0,3100,5800,"[47.6471, -122.412]",1.7777777777777777,2.871287128712871,0.6516129032258065,505.0,medium
19453,1562200090,600000.0,4,2.5,2090,7290,1.0,Very Good,8,1420,670.0,1966,0.0,2110,8436,"[47.624, -122.142]",1.6,3.488038277511962,0.990521327014218,522.5,medium
19454,1431700210,305000.0,3,1.0,1580,7424,1.0,Average,7,1010,570.0,1962,0.0,1710,7772,"[47.4607, -122.171]",3.0,4.69873417721519,0.9239766081871345,526.6666666666666,medium
19455,2566300100,1390000.0,5,1.75,2650,11340,1.0,Average,8,2650,0.0,1955,0.0,2780,13204,"[47.62600000000001, -122.213]",2.857142857142857,4.279245283018868,0.9532374100719424,530.0,medium
19456,5379806155,216500.0,3,1.0,1020,11652,1.0,Good,6,1020,0.0,1971,0.0,1690,11652,"[47.4459, -122.278]",3.0,11.423529411764706,0.6035502958579881,340.0,low
19457,952006857,370000.0,3,2.5,1070,1219,2.0,Average,7,720,350.0,2004,0.0,1070,1254,"[47.5618, -122.384]",1.2,1.139252336448598,1.0,356.6666666666667,medium
19458,3792400110,492650.0,4,1.75,2120,9786,1.0,Average,8,1640,480.0,1967,0.0,2310,8787,"[47.7753, -122.365]",2.2857142857142856,4.616037735849057,0.9177489177489178,530.0,medium
19459,3755100540,431200.0,5,1.75,1360,10609,1.0,Average,7,1060,300.0,1966,0.0,1490,9935,"[47.7203, -122.229]",2.857142857142857,7.800735294117647,0.912751677852349,272.0,medium
19460,2122059014,277500.0,4,2.0,1700,12048,2.0,Average,7,1700,0.0,1990,0.0,1960,7650,"[47.3748, -122.186]",2.0,7.087058823529412,0.8673469387755102,425.0,medium
