,price
6046,730000.0
9227,500000.0
5585,725000.0
5590,536000.0
1228,349000.0
13341,299950.0
13333,375000.0
14743,255000.0
8244,228950.0
19047,324950.0
16237,215000.0
6555,1340000.0
15373,679000.0
12145,552775.0
159,320000.0
1589,475000.0
15369,330000.0
5565,142500.0
7190,235000.0
18782,244950.0
10576,379900.0
15061,690000.0
13364,599950.0
1556,610000.0
2828,865000.0
436,722500.0
15592,483500.0
21238,729950.0
17972,298000.0
2780,375000.0
3701,230000.0
5686,241400.0
4727,530000.0
17622,418000.0
2951,438000.0
2555,649000.0
10350,375000.0
18535,630000.0
17881,975000.0
12737,344500.0
6465,1150000.0
7355,269500.0
15717,715000.0
7823,659000.0
12449,287500.0
20039,353000.0
15271,479900.0
5185,772650.0
8549,616500.0
5242,890000.0
2092,248000.0
10207,305000.0
11948,286300.0
187,560000.0
18735,465000.0
18965,950000.0
1381,606000.0
19141,858000.0
8605,575700.0
15743,325000.0
11528,950000.0
15038,429900.0
20431,356999.0
8448,315000.0
11390,2300000.0
21497,505000.0
7295,260000.0
8068,308000.0
12935,890000.0
9959,290000.0
9764,336500.0
24,329000.0
3363,242500.0
1088,385000.0
12866,840000.0
10886,241000.0
11590,1110000.0
20709,394950.0
10503,420000.0
12306,259500.0
17079,640000.0
15906,239000.0
11944,201000.0
6337,260000.0
17611,531000.0
18383,315000.0
276,450000.0
12413,1290000.0
3906,408500.0
5845,900000.0
21284,453000.0
1137,219000.0
18108,576925.0
13324,462608.0
2490,339950.0
16165,218000.0
7742,472000.0
14482,402000.0
13127,219000.0
3935,425000.0
15072,360000.0
2384,260000.0
8016,435000.0
7084,482000.0
16499,821000.0
1863,370000.0
15688,500000.0
364,795000.0
9094,685000.0
19495,487585.0
18354,500000.0
3802,240000.0
15309,470000.0
3536,175000.0
3825,429592.0
6642,400000.0
20138,2950000.0
12991,490000.0
18330,335000.0
18924,90000.0
13527,420000.0
7269,693000.0
19135,476000.0
7929,520000.0
12982,245000.0
7166,420000.0
12869,485000.0
5867,652450.0
4761,675000.0
882,720000.0
13893,505000.0
20046,675000.0
557,238000.0
1960,605000.0
13331,252000.0
1207,392400.0
7684,320000.0
16859,325000.0
12021,1260000.0
10485,410000.0
3630,550000.0
1708,453000.0
1140,380000.0
6207,299950.0
19865,952990.0
19035,811000.0
2660,418200.0
14852,394500.0
1307,533000.0
16212,420000.0
12452,502775.0
6905,790000.0
11927,229000.0
14072,368000.0
9429,550000.0
2151,1010000.0
19619,921800.0
13283,337500.0
5004,419950.0
15996,540000.0
1627,210000.0
9714,629000.0
358,900000.0
138,382500.0
8491,360000.0
16766,327000.0
11181,260000.0
340,485000.0
4857,220000.0
17823,638150.0
9569,785950.0
13865,499950.0
17330,715000.0
10582,502000.0
5498,657500.0
8556,432000.0
10913,734000.0
1932,320000.0
2352,775000.0
15848,710000.0
3236,230000.0
12355,380000.0
9493,230000.0
19685,657000.0
3807,880000.0
1936,608250.0
5619,885000.0
14973,432500.0
18945,480000.0
6139,639900.0
785,218000.0
8036,480000.0
8315,360000.0
21039,471275.0
18556,240000.0
2169,342500.0
17294,518000.0
14138,950000.0
11826,585000.0
16346,600000.0
6591,425000.0
4458,369000.0
14325,168500.0
7597,445800.0
9370,430000.0
4652,425000.0
442,641000.0
9591,273000.0
20251,1040000.0
18958,560000.0
9649,1480000.0
19180,216500.0
5744,1850000.0
15747,315000.0
17438,287600.0
15845,535000.0
11951,625000.0
929,300000.0
20716,603000.0
8767,438000.0
18213,525000.0
11120,324950.0
14730,420000.0
11738,206000.0
13790,640000.0
20637,405000.0
19530,515000.0
2011,387500.0
17297,427500.0
7611,257000.0
16028,485000.0
19008,565000.0
21387,830000.0
6564,301000.0
19532,359900.0
16390,575000.0
11172,225000.0
7835,320000.0
3361,418000.0
12966,485000.0
10135,596500.0
18019,492500.0
1141,620000.0
20093,329900.0
20232,453000.0
15007,447000.0
15434,518500.0
16743,205000.0
18454,220000.0
3134,752500.0
6990,433000.0
19681,290750.0
18626,430000.0
17858,731000.0
1823,501000.0
10081,365000.0
3259,349950.0
10213,550000.0
4020,800000.0
20349,310000.0
3500,569000.0
2658,523000.0
17514,160000.0
13749,718000.0
10516,470000.0
1819,367500.0
7461,415000.0
5624,350000.0
17815,477000.0
19556,373000.0
7064,678000.0
9342,263500.0
12336,400000.0
4669,1040000.0
9428,375500.0
5476,725000.0
21436,315000.0
15670,343000.0
1856,740000.0
2282,250000.0
13392,781000.0
6439,286285.0
6031,650000.0
386,365500.0
1628,180500.0
11777,218000.0
20900,525000.0
13851,530000.0
7718,458000.0
7544,300000.0
11381,213400.0
4658,435000.0
12497,1890000.0
9101,1050000.0
10058,356000.0
1842,580000.0
16585,710000.0
3868,325000.0
5054,1530000.0
5889,434975.0
14376,335000.0
20563,250000.0
16715,1360000.0
3808,750000.0
19549,323000.0
935,378000.0
10651,415000.0
1774,327500.0
19230,403000.0
3744,2450000.0
17373,252500.0
5443,290000.0
20989,388598.0
13969,599950.0
1875,820000.0
3760,367777.0
20204,204000.0
3052,308000.0
13654,575000.0
13146,252500.0
20223,720000.0
4615,370000.0
15812,280000.0
3321,555000.0
20151,502000.0
3311,325000.0
19106,182000.0
19026,707000.0
21194,500000.0
12743,765000.0
12871,1610000.0
11595,398750.0
8210,364950.0
11431,630000.0
17740,447000.0
16018,374990.0
1517,715000.0
20557,305000.0
4492,327000.0
3112,483500.0
16566,1810000.0
16294,248500.0
11834,289000.0
2866,763101.0
855,370500.0
19879,1330000.0
4912,620000.0
13860,390000.0
5463,257500.0
18184,488000.0
5482,268000.0
12605,670000.0
20891,325000.0
18352,975000.0
3828,319990.0
20069,1060000.0
4697,1130000.0
15200,175000.0
4987,395000.0
4650,475000.0
17543,260000.0
17709,1330000.0
10288,529500.0
6796,515000.0
5808,569500.0
17839,420000.0
5410,798000.0
8333,235000.0
2800,179500.0
9836,304000.0
10332,446000.0
12728,550000.0
13778,705000.0
7815,199950.0
4378,450000.0
8921,199950.0
6716,739999.0
2261,270000.0
7429,1310000.0
9302,235000.0
20499,719950.0
11190,443500.0
18778,2680000.0
17569,269500.0
2007,485000.0
193,400000.0
13803,405000.0
20418,1140000.0
8770,380000.0
16300,336500.0
771,341500.0
10587,422500.0
17862,540000.0
18230,464000.0
12466,498000.0
19369,133400.0
14868,353000.0
14567,95000.0
16789,300000.0
21297,627000.0
10088,896000.0
16910,226000.0
6317,376000.0
11851,498688.0
6581,740000.0
1447,180000.0
342,425000.0
13319,678100.0
11328,1080000.0
17111,224400.0
9168,405000.0
20569,552500.0
7368,250000.0
2044,1570000.0
7156,482500.0
16288,3710000.0
7851,475000.0
10178,270000.0
12132,299000.0
13615,105500.0
17732,427000.0
17044,637500.0
1492,425000.0
778,370000.0
9885,386000.0
18863,220000.0
9277,600000.0
2524,535000.0
5374,779000.0
20646,674000.0
16232,400000.0
14849,240000.0
17371,725000.0
8259,389000.0
19415,523000.0
40,625000.0
11240,215000.0
18146,262500.0
19767,414950.0
14424,269950.0
11639,190000.0
6816,270000.0
20145,995000.0
19551,226000.0
10704,392000.0
14140,475000.0
1460,140000.0
20054,524000.0
4493,444900.0
13074,350000.0
17915,319950.0
13686,580000.0
13947,695000.0
11002,397500.0
15432,290000.0
7230,674725.0
15686,250000.0
10412,695000.0
5075,300000.0
9641,280000.0
20740,249000.0
4088,458000.0
18351,525000.0
20320,356250.0
14949,805000.0
4249,845000.0
16807,610000.0
20843,375000.0
10096,255000.0
21082,649000.0
12109,151100.0
6142,290000.0
5661,1600000.0
13970,481203.0
15037,675000.0
9031,265950.0
2659,225000.0
141,527700.0
2597,320000.0
6701,540000.0
15223,1030000.0
17761,515000.0
21493,600000.0
7418,670000.0
17522,179900.0
10449,1150000.0
18171,825000.0
12130,744000.0
19406,610000.0
16843,380000.0
16013,301950.0
8179,600000.0
11565,440000.0
17332,370000.0
9528,440000.0
6370,870000.0
4628,403000.0
14478,440000.0
441,196000.0
9794,350000.0
9046,285000.0
3830,349950.0
20591,805000.0
6344,270000.0
19713,600000.0
1958,800000.0
155,215000.0
10487,1350000.0
19987,399000.0
4578,302500.0
1089,837700.0
12576,469775.0
9122,250000.0
7950,293000.0
11101,425000.0
18058,705000.0
19851,400000.0
6416,645000.0
16021,264000.0
9087,384000.0
11439,647000.0
18710,180000.0
7096,515000.0
1098,151000.0
5433,340000.0
13230,575000.0
6450,950000.0
12328,190000.0
10785,400000.0
18099,240000.0
3348,395000.0
4079,246700.0
9177,760000.0
20926,375000.0
587,900000.0
9346,325000.0
13269,580000.0
13537,905000.0
19238,680000.0
10964,742500.0
21104,820875.0
13675,661000.0
16299,280000.0
645,240000.0
11749,695000.0
9587,790000.0
16648,402000.0
11739,500000.0
15036,628000.0
226,479950.0
3864,250000.0
10592,385000.0
20180,860000.0
21405,374950.0
16154,623000.0
8438,1250000.0
1529,819000.0
19609,1060000.0
923,451000.0
20892,350000.0
17053,219950.0
10102,289659.0
7183,380500.0
12150,340000.0
20450,750000.0
2591,337500.0
5906,390000.0
11205,1450000.0
7133,393000.0
2307,993000.0
17071,250000.0
14203,525126.0
612,533600.0
11168,750000.0
6629,400000.0
4135,339999.0
1898,330000.0
13937,834000.0
282,2050000.0
258,255000.0
11116,460000.0
21012,255000.0
4943,425000.0
14721,299000.0
11531,312000.0
6971,690000.0
14889,638000.0
13521,332500.0
5223,835000.0
2285,306000.0
8078,537000.0
6710,640000.0
20904,1830000.0
10403,209950.0
475,520000.0
18939,259000.0
16391,330000.0
6411,722500.0
2551,715000.0
6852,270000.0
5546,600000.0
13489,780000.0
18810,611000.0
19502,578000.0
18658,475000.0
9203,205000.0
17961,430000.0
10183,471000.0
13565,304400.0
16280,1310000.0
19866,622500.0
7193,1300000.0
18489,490000.0
6823,332500.0
20824,616950.0
781,400000.0
14939,1500000.0
18133,435000.0
10983,699000.0
6519,393000.0
5774,265000.0
13171,220000.0
9283,370000.0
9369,625000.0
20710,635000.0
18708,183500.0
10271,540500.0
5055,460000.0
10800,480000.0
20546,475000.0
1727,620000.0
16994,370000.0
16009,532000.0
4666,375000.0
8535,849000.0
3750,589000.0
12924,372000.0
12722,375000.0
11407,189000.0
97,199000.0
3137,178500.0
13368,435000.0
14357,615000.0
17921,590000.0
13140,1250000.0
15177,435000.0
3648,695000.0
10849,405000.0
19199,600000.0
17901,227000.0
1633,495000.0
12464,222500.0
11861,650000.0
21330,825750.0
18474,403500.0
6171,670000.0
7521,290000.0
572,442000.0
9879,128000.0
20616,580000.0
597,595000.0
15352,195000.0
7345,560000.0
6304,310650.0
21026,255000.0
16376,302300.0
19562,270950.0
18322,285000.0
1753,545000.0
18745,400000.0
5432,342000.0
13183,1700000.0
19235,260000.0
21046,670000.0
11929,600000.0
19178,257500.0
20031,754950.0
9135,545000.0
20315,442515.0
1171,359000.0
15562,463000.0
7927,378500.0
20838,690000.0
20443,378000.0
21137,915000.0
19467,440000.0
14531,1230000.0
15892,427500.0
20720,259950.0
17258,350000.0
18681,650000.0
20879,850000.0
2643,895000.0
5347,407000.0
9032,258000.0
16965,415000.0
204,274250.0
7896,475000.0
9833,732600.0
2014,156000.0
17289,317000.0
17015,275000.0
8461,238000.0
1974,830000.0
162,900000.0
4998,699000.0
19654,865950.0
9557,540000.0
4713,750000.0
9067,1330000.0
1431,2540000.0
15261,295000.0
12835,249000.0
13975,1230000.0
20687,1480000.0
7710,515000.0
7736,345000.0
4283,430000.0
7531,160000.0
14139,662500.0
17069,503000.0
13493,850000.0
10053,466500.0
10851,232000.0
3384,350000.0
2839,576000.0
19759,701000.0
15078,257000.0
15941,850000.0
10595,510000.0
15433,257000.0
2096,521000.0
10195,466000.0
7999,390000.0
20137,379000.0
5017,425000.0
17833,275000.0
18994,441000.0
18284,445000.0
2757,172000.0
6397,350000.0
10077,397000.0
13930,349950.0
14082,275000.0
2097,365000.0
8329,500000.0
9028,250000.0
3471,417000.0
12889,374950.0
14472,248500.0
16230,712500.0
18555,651000.0
18509,335000.0
1733,445000.0
18394,2630000.0
21393,353900.0
1283,270000.0
12485,366400.0
12448,649000.0
10028,325000.0
1019,840000.0
16184,81000.0
19946,445000.0
9518,675000.0
19194,359000.0
17520,368500.0
1651,415000.0
830,595000.0
1169,1150000.0
10720,345000.0
6256,675000.0
5469,280000.0
16044,655000.0
10258,480000.0
16063,500000.0
17251,545000.0
11166,280000.0
21003,345000.0
5093,479000.0
541,280000.0
9324,1340000.0
17047,272000.0
12693,835000.0
20914,490000.0
3390,405000.0
12080,299000.0
11154,463000.0
14226,374000.0
16977,440000.0
16029,840000.0
21530,509900.0
10775,475000.0
11005,710000.0
3959,502000.0
6643,750000.0
16100,427000.0
16087,637000.0
3586,630000.0
19452,1230000.0
2563,1650000.0
10822,812000.0
19268,435000.0
5036,440000.0
1080,825000.0
5891,360000.0
14537,442900.0
2023,719950.0
13109,319950.0
20508,529500.0
7909,443750.0
20231,2230000.0
16610,615000.0
1013,429000.0
14871,525000.0
18313,1270000.0
9235,931088.0
5251,294000.0
9596,264250.0
2179,1550000.0
17081,1480000.0
17508,605000.0
12087,590000.0
5110,470000.0
1778,712000.0
19349,225000.0
19018,720000.0
15379,421000.0
7604,805000.0
13944,420000.0
17421,353500.0
19564,794154.0
21538,388000.0
19033,365000.0
10473,325000.0
14933,365000.0
18931,345000.0
5132,447000.0
2159,332000.0
11329,530000.0
14042,510000.0
14566,796000.0
6445,259000.0
3967,432000.0
1428,470000.0
3081,200000.0
2520,356500.0
11754,592350.0
10047,620000.0
21280,445000.0
6019,920000.0
16832,260000.0
16898,346500.0
3727,470000.0
8553,595000.0
20459,415000.0
9496,525000.0
6251,280000.0
5926,377500.0
18844,335000.0
16406,352750.0
18450,799000.0
18037,400000.0
8894,650000.0
8706,460000.0
1376,279200.0
1724,264000.0
3754,205000.0
10517,770000.0
20556,467000.0
4082,262500.0
11870,440000.0
19903,398000.0
12500,225205.0
13057,270000.0
16140,456000.0
10773,250000.0
9951,525000.0
14571,984000.0
17030,360500.0
21283,325000.0
14215,267500.0
15997,392500.0
7165,1260000.0
19356,224000.0
11182,300000.0
20990,415000.0
4875,265000.0
10736,265000.0
20078,740000.0
15990,1350000.0
12258,513000.0
18544,382000.0
685,802541.0
11435,514500.0
19914,730000.0
14291,460000.0
2461,262000.0
12275,1650000.0
11889,636000.0
7128,1430000.0
16377,355000.0
5946,376000.0
4583,585000.0
12232,650000.0
13070,677500.0
16905,949000.0
20451,870000.0
3983,202000.0
14686,1040000.0
6303,760000.0
9908,337900.0
780,305000.0
17153,642000.0
5978,354000.0
2196,399000.0
14089,750000.0
21480,776000.0
19806,388000.0
9832,225000.0
6979,217000.0
18211,451000.0
11824,355000.0
2376,550000.0
17630,239950.0
11483,455000.0
6511,560000.0
13279,510000.0
20703,440000.0
14473,325000.0
5439,325000.0
10759,600000.0
6493,1930000.0
8964,340000.0
5510,355000.0
5330,270000.0
19516,210000.0
4531,1440000.0
9866,371000.0
15587,275000.0
16749,829000.0
10142,985000.0
12089,348500.0
16531,362000.0
18052,589000.0
11280,650000.0
20365,890000.0
7788,240000.0
3456,1080000.0
4940,650000.0
9223,510000.0
20419,491000.0
14916,702000.0
7099,284000.0
8080,154200.0
16462,735000.0
18631,247500.0
21548,579950.0
19696,263000.0
18663,390000.0
9312,290000.0
6172,769000.0
3631,251000.0
16955,3100000.0
6272,241000.0
392,330000.0
3191,805000.0
16,395000.0
19056,665000.0
21127,1090000.0
19984,445000.0
7394,311000.0
593,296000.0
4719,495000.0
5827,690000.0
10749,207000.0
18739,631500.0
4798,354800.0
10634,883000.0
4795,227500.0
11234,300000.0
8656,588000.0
163,441000.0
671,435000.0
14308,691000.0
21379,779000.0
16052,250000.0
14828,523460.0
5542,340000.0
7993,355200.0
10900,460000.0
7758,615000.0
4837,359000.0
18677,537000.0
6548,450000.0
4481,308000.0
3716,735000.0
10837,292000.0
6140,420000.0
9956,799000.0
1549,245000.0
14818,396000.0
18428,934000.0
767,260000.0
5693,866000.0
9700,348000.0
21507,579950.0
4517,407000.0
12411,302000.0
20622,261000.0
19453,600000.0
3292,380000.0
9011,489990.0
1403,439000.0
1382,433500.0
10340,465000.0
1638,561750.0
14083,1500000.0
8800,235000.0
6406,750000.0
9074,585888.0
17563,475000.0
5448,483000.0
12168,240000.0
5078,360000.0
13564,635000.0
17073,1070000.0
3850,756000.0
6488,405000.0
10145,408000.0
13828,355000.0
7154,660000.0
19861,427874.0
6610,299950.0
5179,526000.0
12330,420000.0
18268,330000.0
19103,353000.0
20954,355000.0
2494,280000.0
19420,333000.0
845,352000.0
8734,490000.0
11916,498500.0
11871,975000.0
12415,230000.0
7967,285000.0
7340,323000.0
13891,265000.0
20534,230000.0
19686,359950.0
7137,419900.0
2964,650000.0
15751,525000.0
18913,415000.0
15476,320000.0
5772,225000.0
17432,407500.0
18344,418000.0
2530,537000.0
11138,399950.0
21596,325000.0
14716,524500.0
8429,285000.0
4917,1900000.0
5901,230000.0
8286,615000.0
20048,571000.0
5656,538000.0
16127,705000.0
5907,415000.0
7373,1070000.0
19362,244000.0
6721,600000.0
20832,353000.0
12686,252000.0
8264,292000.0
7693,2150000.0
8325,250000.0
21526,715000.0
12265,1200000.0
11421,245000.0
1826,460000.0
12329,625000.0
560,460000.0
4107,649950.0
5435,693000.0
4437,790000.0
10382,575000.0
17826,195000.0
4406,680000.0
21114,486940.0
18073,883000.0
9917,540000.0
20517,250000.0
18880,165000.0
15096,268000.0
2817,248000.0
16724,146300.0
18792,625000.0
5782,455000.0
16163,250500.0
19169,660000.0
9715,555000.0
10699,335000.0
20975,910000.0
17396,425000.0
4895,550000.0
19955,988500.0
148,258000.0
16669,420000.0
18752,607000.0
8555,332000.0
15463,802000.0
4443,825000.0
7446,292000.0
236,416000.0
15901,1180000.0
21170,303500.0
10754,1310000.0
7123,460000.0
10123,546500.0
13711,275000.0
3083,275000.0
632,426700.0
18877,1410000.0
2665,558000.0
19954,600000.0
19862,334990.0
10526,384950.0
15836,205000.0
10060,579000.0
14788,290000.0
12075,249500.0
19927,292500.0
14109,380000.0
9686,1390000.0
19201,512500.0
5249,349000.0
8533,332000.0
7426,1600000.0
12345,468000.0
20088,859000.0
7979,1290000.0
20766,760000.0
1735,189950.0
14484,635000.0
4255,210000.0
19684,425000.0
2475,1220000.0
10756,603000.0
21579,520000.0
3713,157340.0
6704,549900.0
18188,1390000.0
17091,272000.0
20755,650000.0
5189,669950.0
20199,515805.0
16456,305500.0
14210,517500.0
7843,508000.0
12640,370000.0
14052,550120.0
13031,300000.0
21240,249950.0
6764,1340000.0
10793,485000.0
1125,170000.0
17625,390000.0
21329,680000.0
18733,1000000.0
11543,530000.0
4358,435000.0
14114,868500.0
17727,809950.0
21582,541800.0
7421,1250000.0
6652,554000.0
17484,710000.0
9160,235000.0
7622,250000.0
987,399000.0
16014,660000.0
2852,856000.0
11695,402000.0
8853,1530000.0
16336,449950.0
14996,970000.0
17014,179950.0
17633,1550000.0
19563,495000.0
16866,407500.0
9654,496000.0
3040,362000.0
16035,467000.0
5010,439950.0
20241,1300000.0
3273,456500.0
7227,300000.0
3683,1440000.0
6807,203000.0
12337,1340000.0
1316,234975.0
3225,350000.0
17456,1560000.0
19904,411605.0
9852,378000.0
5752,365000.0
10617,743000.0
16393,333000.0
4616,270000.0
19481,380000.0
21018,810000.0
1300,285000.0
15222,615000.0
21063,294570.0
13673,265000.0
9900,400000.0
5495,482000.0
9600,339950.0
1798,206000.0
12149,600000.0
9667,315000.0
6441,550000.0
8636,329950.0
15600,312000.0
18743,650000.0
3654,335000.0
7052,780000.0
15945,222000.0
11371,666000.0
15710,725000.0
1286,320000.0
2137,735000.0
10828,1580000.0
12208,530000.0
12289,737000.0
9873,260000.0
16489,630000.0
13467,455000.0
6894,502700.0
9884,352000.0
3610,464000.0
7151,390000.0
17347,425500.0
6012,499500.0
13645,445000.0
14113,426000.0
4882,930000.0
16524,155000.0
13076,365000.0
12611,280000.0
12046,314963.0
4146,260600.0
8906,350000.0
6542,346100.0
4431,249950.0
19788,348000.0
406,450000.0
19803,920000.0
13178,380000.0
16173,1310000.0
8234,1320000.0
11022,998500.0
14051,357500.0
11563,335000.0
11556,258950.0
16353,139000.0
11,468000.0
4760,315000.0
1177,749950.0
10693,300000.0
2863,450000.0
6471,1340000.0
9218,607000.0
12040,700000.0
2989,313500.0
11207,393000.0
7010,400000.0
11530,690000.0
14437,525000.0
8927,315000.0
12592,735000.0
17824,1650000.0
21340,345000.0
2875,195000.0
12178,615000.0
9108,860000.0
2190,750000.0
20312,389950.0
3726,705000.0
19156,400000.0
16838,520000.0
9013,479950.0
8189,732000.0
1367,334000.0
3712,360000.0
5450,719000.0
17772,740000.0
15638,419950.0
1000,270000.0
7761,269950.0
3553,402500.0
4114,910000.0
1667,396000.0
3173,389000.0
15740,962800.0
20979,450000.0
488,699900.0
19614,855169.0
21432,326000.0
12975,231500.0
7848,342000.0
5704,325000.0
21226,452000.0
8133,484000.0
17087,660000.0
5105,499900.0
20545,485230.0
3291,555000.0
8125,425000.0
11865,289900.0
13380,455000.0
9519,575550.0
21217,469950.0
13965,915000.0
14287,272000.0
13598,348580.0
20547,1240000.0
4440,705000.0
10055,220000.0
17370,297000.0
21084,712198.0
20811,386000.0
20970,334900.0
15504,431000.0
15577,790000.0
5238,382000.0
14646,802500.0
15552,745000.0
17582,1650000.0
12373,599990.0
20612,399950.0
13669,445000.0
7519,614285.0
9991,465000.0
9206,1100000.0
9556,457000.0
10225,310000.0
4470,1050000.0
17275,1350000.0
10985,335000.0
1969,250000.0
12595,589500.0
5757,648000.0
6294,625000.0
12115,299500.0
13605,310000.0
7595,270000.0
9110,300000.0
3249,1000000.0
6570,300000.0
6638,580379.0
15398,305000.0
12504,572000.0
125,1450000.0
16170,1300000.0
5370,244000.0
1239,350000.0
2289,522250.0
19124,335000.0
8467,1290000.0
1229,360000.0
9200,443500.0
6980,583000.0
5178,220000.0
10724,455000.0
1058,425000.0
6262,273000.0
15360,340000.0
281,170000.0
14846,521000.0
968,752500.0
16001,730000.0
1939,998000.0
21331,338000.0
17658,690000.0
619,210000.0
18309,218250.0
1742,780000.0
17774,390000.0
18587,283450.0
14135,664000.0
9847,1100000.0
3568,770000.0
15563,320900.0
6116,420550.0
21568,380000.0
3178,285000.0
19576,263000.0
9499,265000.0
6099,440000.0
16959,632000.0
10552,195000.0
13994,539950.0
20324,1360000.0
15635,252000.0
6276,270000.0
9472,780000.0
20504,799950.0
13149,310000.0
11083,450000.0
5724,837500.0
10831,590000.0
16653,190500.0
629,480000.0
11970,275000.0
19465,399950.0
19850,415000.0
6430,625000.0
3374,144975.0
12588,495500.0
13760,364000.0
10238,426000.0
2113,491500.0
3216,845000.0
13125,430000.0
3814,540000.0
8321,1220000.0
3155,350500.0
14296,577000.0
2278,660000.0
4599,305000.0
13,400000.0
1646,272750.0
17909,559000.0
2365,1100000.0
4648,238000.0
12197,227000.0
374,297000.0
19986,475000.0
525,727500.0
9131,305000.0
11561,680000.0
13910,302000.0
12765,316000.0
19342,1400000.0
529,662000.0
15596,140000.0
9461,279000.0
12473,234550.0
17778,386000.0
12201,902000.0
12582,205000.0
11171,319000.0
21459,330000.0
12003,500000.0
6563,580000.0
4703,336000.0
15282,570000.0
18096,295000.0
15921,470000.0
21349,382000.0
955,700000.0
6675,230000.0
3453,508500.0
12803,760000.0
15140,735000.0
8595,538500.0
2071,235000.0
956,323000.0
16542,223000.0
14036,292000.0
7005,149000.0
352,315000.0
13518,233000.0
16309,575950.0
6236,574000.0
12732,210000.0
8946,611206.0
14025,202950.0
20479,399000.0
2920,570000.0
15711,640000.0
4644,380000.0
661,496500.0
16082,465000.0
7057,1500000.0
10181,716528.0
16690,772000.0
4790,259000.0
2356,232000.0
11894,810000.0
18311,255000.0
21239,471835.0
19811,398651.0
17650,315000.0
13612,492000.0
1560,602500.0
11787,365000.0
10326,509000.0
7179,275500.0
15349,319000.0
15313,550000.0
13258,2000000.0
4109,462600.0
514,615000.0
894,431650.0
8601,559000.0
16405,530000.0
21539,549000.0
899,905000.0
207,425000.0
20505,499000.0
458,578000.0
2430,233000.0
13629,570000.0
3389,122000.0
3911,425000.0
552,451000.0
19528,419000.0
6917,315000.0
18440,2700000.0
1925,316500.0
17018,303000.0
6082,450000.0
20847,555000.0
18279,420000.0
20076,1750000.0
105,375000.0
3041,430000.0
16369,415000.0
10361,463800.0
18093,330000.0
89,335000.0
15525,329950.0
10433,455000.0
19558,254922.0
17301,244000.0
14451,260000.0
18333,345000.0
12236,640000.0
14056,221000.0
6368,251100.0
16385,206000.0
9127,304000.0
8905,290000.0
2720,410000.0
16019,541500.0
13621,353500.0
8783,1250000.0
15822,1160000.0
21414,700000.0
19501,525000.0
21049,321950.0
10640,295832.0
9768,455000.0
13399,829000.0
3762,575000.0
213,465000.0
17162,325000.0
19880,695000.0
18427,635000.0
8920,815000.0
6154,216600.0
8357,414500.0
17773,799000.0
4167,245000.0
16967,229950.0
21581,1580000.0
16500,500000.0
5109,832600.0
21367,1770000.0
20483,760000.0
8712,324000.0
1763,390000.0
18259,921000.0
13547,290000.0
11536,491234.0
15069,283748.0
3224,551000.0
526,650000.0
15251,345000.0
19330,820000.0
12091,505000.0
5655,487000.0
8884,440000.0
6059,525000.0
17343,435000.0
6342,440000.0
20017,580000.0
13997,214950.0
17434,235000.0
8782,550000.0
8711,364988.0
3380,430000.0
3676,135000.0
5776,625700.0
20576,969990.0
6573,254000.0
1607,229900.0
19994,2700000.0
21352,2070000.0
21594,402101.0
15883,379950.0
17175,993500.0
8984,459900.0
19440,278000.0
15522,325000.0
1980,402500.0
11425,440000.0
19982,377000.0
17317,543500.0
12155,200000.0
12857,290000.0
7424,575000.0
5626,720000.0
1682,700000.0
16133,540000.0
16335,743700.0
6446,340000.0
988,484950.0
15083,475000.0
11645,665000.0
19280,650000.0
11722,245000.0
3093,210000.0
19539,334000.0
13261,605000.0
13998,450000.0
18207,270000.0
17482,258000.0
10396,847700.0
2844,593500.0
9078,575000.0
3342,425000.0
16422,410000.0
6540,750000.0
14288,355000.0
3356,400000.0
13025,500000.0
11745,160000.0
11801,364900.0
14414,980000.0
7813,265000.0
21321,344000.0
2428,305500.0
11939,350000.0
17070,431000.0
4799,650000.0
2353,1190000.0
16378,1540000.0
11383,275000.0
19136,375000.0
9077,415000.0
8073,118000.0
14859,605000.0
17424,325000.0
21102,834538.0
7491,295000.0
17649,559950.0
12771,824000.0
20842,427000.0
7059,249950.0
13507,439000.0
16661,464600.0
5084,803000.0
2382,365000.0
571,720000.0
1435,535000.0
13281,1690000.0
9439,257000.0
11718,635000.0
14749,213675.0
10706,260000.0
5445,259950.0
1007,540000.0
4543,221000.0
12987,295000.0
7009,199950.0
2064,460000.0
1136,225000.0
9882,679000.0
10177,330000.0
294,550000.0
16077,588000.0
18787,293000.0
3998,762000.0
9766,375000.0
3741,740000.0
11700,478000.0
2719,223000.0
20767,430000.0
12713,485000.0
14870,750000.0
16370,250000.0
2808,175000.0
9017,565000.0
16940,645000.0
16106,1550000.0
2469,550000.0
3738,778000.0
13481,790000.0
18988,400000.0
362,329500.0
6924,985000.0
18088,217450.0
14688,570000.0
2139,82500.0
19623,399000.0
18767,1270000.0
7314,355000.0
1312,530000.0
6183,738515.0
11303,490000.0
1591,1050000.0
20969,300000.0
18546,405000.0
2396,446000.0
16701,239000.0
14559,390000.0
9516,280927.0
5233,600000.0
20416,352500.0
8987,970500.0
3020,279000.0
9903,1320000.0
8228,810000.0
9105,350000.0
13913,240000.0
5295,495000.0
3972,279000.0
14663,470000.0
4133,399950.0
974,648000.0
7291,525000.0
15585,687000.0
17338,335000.0
9752,306500.0
13774,1810000.0
5016,320000.0
17602,447000.0
10874,390000.0
13239,553000.0
